"GEO_ID","NAME","B08006_001E","B08006_001M","B08006_002E","B08006_002M","B08006_003E","B08006_003M","B08006_004E","B08006_004M","B08006_005E","B08006_005M","B08006_006E","B08006_006M","B08006_007E","B08006_007M","B08006_008E","B08006_008M","B08006_009E","B08006_009M","B08006_010E","B08006_010M","B08006_011E","B08006_011M","B08006_012E","B08006_012M","B08006_013E","B08006_013M","B08006_014E","B08006_014M","B08006_015E","B08006_015M","B08006_016E","B08006_016M","B08006_017E","B08006_017M","B08006_018E","B08006_018M","B08006_019E","B08006_019M","B08006_020E","B08006_020M","B08006_021E","B08006_021M","B08006_022E","B08006_022M","B08006_023E","B08006_023M","B08006_024E","B08006_024M","B08006_025E","B08006_025M","B08006_026E","B08006_026M","B08006_027E","B08006_027M","B08006_028E","B08006_028M","B08006_029E","B08006_029M","B08006_030E","B08006_030M","B08006_031E","B08006_031M","B08006_032E","B08006_032M","B08006_033E","B08006_033M","B08006_034E","B08006_034M","B08006_035E","B08006_035M","B08006_036E","B08006_036M","B08006_037E","B08006_037M","B08006_038E","B08006_038M","B08006_039E","B08006_039M","B08006_040E","B08006_040M","B08006_041E","B08006_041M","B08006_042E","B08006_042M","B08006_043E","B08006_043M","B08006_044E","B08006_044M","B08006_045E","B08006_045M","B08006_046E","B08006_046M","B08006_047E","B08006_047M","B08006_048E","B08006_048M","B08006_049E","B08006_049M","B08006_050E","B08006_050M","B08006_051E","B08006_051M",
"1600000US0600535","Airport CDP, California","488","205","420","189","275","123","145","122","62","59","73","103","10","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","31","0","13","50","50","311","166","275","138","130","96","145","122","62","59","73","103","10","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","36","50","177","99","145","101","145","101","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","31","0","13","14","20",
"1600000US0600562","Alameda city, California","41458","899","25708","910","22550","939","3158","482","2390","482","521","158","247","106","7563","602","3126","403","1524","275","82","49","75","80","2756","397","840","217","1358","302","838","229","5151","584","21673","695","13509","676","11982","682","1527","294","1140","284","214","96","173","98","3754","433","1357","241","820","199","49","42","29","48","1499","312","549","150","661","198","595","162","2605","390","19785","776","12199","681","10568","642","1631","316","1250","292","307","111","74","47","3809","472","1769","334","704","165","33","26","46","50","1257","265","291","123","697","251","243","112","2546","371",
"1600000US0600618","Alamo CDP, California","5742","761","4189","591","3891","554","298","233","289","234","9","14","0","21","378","168","25","38","288","133","65","65","0","21","0","21","0","21","37","33","67","60","1071","279","3431","513","2673","510","2511","490","162","129","153","129","9","14","0","21","241","120","25","38","191","96","25","23","0","21","0","21","0","21","19","25","31","37","467","123","2311","345","1516","227","1380","201","136","123","136","123","0","21","0","21","137","74","0","21","97","53","40","61","0","21","0","21","0","21","18","20","36","39","604","242",
"1600000US0600674","Albany city, California","10113","389","4449","365","3643","345","806","210","638","175","94","42","74","80","2613","306","1102","196","1286","228","138","72","71","96","16","12","607","148","514","153","183","74","1747","369","5115","311","2268","245","1921","230","347","109","265","93","50","36","32","40","1360","216","521","122","739","176","65","39","30","43","5","7","345","91","311","135","119","60","712","217","4998","317","2181","265","1722","230","459","141","373","125","44","21","42","42","1253","204","581","146","547","136","73","52","41","53","11","11","262","94","203","110","64","42","1035","238",
"1600000US0600716","Albion CDP, California","111","92","70","88","70","88","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","13","25","28","9","16","0","13","55","55","40","52","40","52","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","13","8","15","0","13","0","13","56","47","30","41","30","41","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","23","9","16","0","13",
"1600000US0600786","Alderpoint CDP, California","13","20","13","20","13","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","20","13","20","13","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0600884","Alhambra city, California","42136","948","36475","1008","32134","1001","4341","471","3318","439","765","196","258","102","1437","242","1334","236","62","43","28","33","13","21","0","31","124","63","861","360","430","171","2809","519","21766","756","19063","751","17160","743","1903","262","1358","210","398","141","147","92","442","143","422","141","7","12","0","31","13","21","0","31","86","58","431","310","209","96","1535","379","20370","760","17412","719","14974","741","2438","366","1960","336","367","120","111","64","995","199","912","192","55","36","28","33","0","31","0","31","38","30","430","166","221","112","1274","261",
"1600000US0600898","Alhambra Valley CDP, California","470","177","353","143","327","134","26","25","26","25","0","13","0","13","11","21","0","13","11","21","0","13","0","13","0","13","0","13","9","14","9","16","88","103","227","101","172","87","165","88","7","11","7","11","0","13","0","13","11","21","0","13","11","21","0","13","0","13","0","13","0","13","0","13","9","16","35","45","243","93","181","74","162","63","19","29","19","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","14","0","13","53","63",
"1600000US0600947","Aliso Viejo city, California","27989","658","23321","922","21294","969","2027","487","1189","316","358","203","480","282","183","116","149","109","0","31","34","27","0","31","0","31","52","51","342","132","242","95","3849","571","14380","510","11617","637","10720","616","897","249","542","195","189","143","166","87","117","104","91","100","0","31","26","23","0","31","0","31","52","51","159","82","149","62","2286","419","13609","640","11704","641","10574","689","1130","369","647","201","169","98","314","256","66","48","58","44","0","31","8","14","0","31","0","31","0","31","183","107","93","77","1563","308",
"1600000US0600982","Alleghany CDP, California","34","45","34","45","34","45","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","34","45","34","45","34","45","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0600996","Allendale CDP, California","663","220","553","194","536","193","17","18","0","13","7","11","10","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","110","67","340","105","309","104","292","103","17","18","0","13","7","11","10","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","31","39","323","132","244","112","244","112","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","79","55",
"1600000US0601010","Allensworth CDP, California","177","57","166","55","109","45","57","26","31","20","26","17","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","9","0","13","5","7","117","39","106","37","64","28","42","21","21","16","21","16","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","9","0","13","5","7","60","28","60","28","45","23","15","12","10","9","5","7","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0601094","Almanor CDP, California","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0601150","Alondra Park CDP, California","3826","566","3004","462","2667","448","337","170","120","79","217","142","0","19","221","133","221","133","0","19","0","19","0","19","0","19","177","193","215","136","63","68","146","80","2314","397","1737","300","1548","287","189","118","32","37","157","110","0","19","88","97","88","97","0","19","0","19","0","19","0","19","177","193","206","134","50","62","56","33","1512","322","1267","285","1119","277","148","97","88","67","60","66","0","19","133","91","133","91","0","19","0","19","0","19","0","19","0","19","9","14","13","24","90","69",
"1600000US0601164","Alpaugh CDP, California","229","79","229","79","188","79","41","29","36","28","5","8","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","172","72","172","72","149","73","23","17","23","17","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","57","25","57","25","39","20","18","15","13","12","5","8","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0601192","Alpine CDP, California","6770","682","6147","644","5750","581","397","172","258","132","32","53","107","89","22","23","22","23","0","21","0","21","0","21","0","21","0","21","15","24","7","11","579","181","3872","555","3602","541","3358","480","244","127","151","81","32","53","61","74","8","13","8","13","0","21","0","21","0","21","0","21","0","21","0","21","7","11","255","118","2898","324","2545","332","2392","324","153","111","107","100","0","21","46","56","14","20","14","20","0","21","0","21","0","21","0","21","0","21","15","24","0","21","324","152",
"1600000US0601228","Alpine Village CDP, California","62","39","55","37","39","29","16","23","1","4","15","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","8","31","23","31","23","19","14","12","19","0","13","12","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","31","25","24","22","20","20","4","6","1","4","3","6","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","8",
"1600000US0601276","Alta CDP, California","392","213","269","115","248","112","21","27","18","26","0","13","3","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","123","174","212","146","129","61","117","59","12","14","9","13","0","13","3","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","83","130","180","82","140","68","131","67","9","13","9","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","40","48",
"1600000US0601290","Altadena CDP, California","20394","1015","16750","975","15466","973","1284","240","1041","215","49","62","194","101","856","284","514","184","154","83","28","33","160","213","0","28","155","73","442","190","222","95","1969","328","10246","701","8460","600","7706","590","754","189","618","171","22","48","114","72","443","253","172","102","94","64","28","33","149","213","0","28","143","72","119","89","96","66","985","237","10148","793","8290","773","7760","784","530","139","423","129","27","35","80","51","413","156","342","149","60","50","0","28","11","13","0","28","12","19","323","140","126","77","984","224",
"1600000US0601358","Alta Sierra CDP (Kern County), California","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0601360","Alta Sierra CDP (Nevada County), California","3575","506","2906","450","2755","455","151","104","131","87","0","19","20","29","43","53","43","53","0","19","0","19","0","19","0","19","0","19","66","60","99","96","461","237","1819","254","1492","275","1450","283","42","52","42","52","0","19","0","19","43","53","43","53","0","19","0","19","0","19","0","19","0","19","37","44","86","84","161","96","1756","381","1414","316","1305","320","109","86","89","65","0","19","20","29","0","19","0","19","0","19","0","19","0","19","0","19","0","19","29","45","13","23","300","183",
"1600000US0601416","Alto CDP, California","402","188","264","127","264","127","0","13","0","13","0","13","0","13","22","36","0","13","0","13","0","13","0","13","22","36","4","16","0","13","0","13","112","98","214","118","183","112","183","112","0","13","0","13","0","13","0","13","11","18","0","13","0","13","0","13","0","13","11","18","4","16","0","13","0","13","16","24","188","106","81","52","81","52","0","13","0","13","0","13","0","13","11","18","0","13","0","13","0","13","0","13","11","18","0","13","0","13","0","13","96","98",
"1600000US0601444","Alturas city, California","929","161","894","161","848","166","46","37","29","35","17","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","25","26","0","13","10","16","395","109","382","106","358","106","24","28","24","28","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","7","0","13","10","16","534","101","512","100","490","105","22","22","5","10","17","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","22","24","0","13","0","13",
"1600000US0601458","Alum Rock CDP, California","5806","742","5500","718","4821","703","679","222","479","166","197","144","3","7","63","66","63","66","0","21","0","21","0","21","0","21","8","12","48","41","0","21","187","108","3309","405","3132","389","2758","389","374","136","296","125","75","58","3","7","29","50","29","50","0","21","0","21","0","21","0","21","8","12","32","35","0","21","108","76","2497","475","2368","468","2063","445","305","144","183","97","122","95","0","21","34","45","34","45","0","21","0","21","0","21","0","21","0","21","16","19","0","21","79","77",
"1600000US0601514","Amador City city, California","56","30","49","29","49","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","8","28","20","28","20","28","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","28","17","21","15","21","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","8",
"1600000US0601518","Amador Pines CDP, California","254","116","182","81","182","81","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","13","64","47","132","69","79","53","79","53","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","13","45","41","122","61","103","56","103","56","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","19","22",
"1600000US0601640","American Canyon city, California","10060","410","9238","399","7872","445","1366","227","943","216","247","87","176","77","250","89","92","53","17","19","0","25","0","25","141","69","5","7","28","25","203","104","336","127","5071","345","4749","350","4109","365","640","148","454","130","125","62","61","43","97","49","19","24","0","25","0","25","0","25","78","43","5","7","23","23","86","77","111","63","4989","274","4489","263","3763","271","726","170","489","139","122","58","115","58","153","69","73","49","17","19","0","25","0","25","63","39","0","25","5","8","117","69","225","118",
"1600000US0601651","Amesti CDP, California","1313","228","1250","237","1077","228","173","92","86","65","56","42","31","33","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","7","38","41","22","27","773","179","744","172","666","158","78","52","38","32","40","37","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","7","12","22","14","18","540","198","506","200","411","201","95","60","48","48","16","17","31","33","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","26","40","8","12",
"1600000US0602000","Anaheim city, California","173889","2762","154926","3019","135259","3012","19667","1234","14829","1116","2832","622","2006","383","4944","576","4486","561","68","55","375","132","15","17","0","31","772","230","2836","415","2317","484","8094","860","94092","1969","85049","2056","75000","2136","10049","789","7253","669","1713","432","1083","271","2253","422","1985","400","29","40","224","93","15","17","0","31","655","227","1174","258","1245","381","3716","534","79797","1905","69877","2010","60259","2117","9618","944","7576","896","1119","283","923","225","2691","358","2501","351","39","41","151","92","0","31","0","31","117","72","1662","273","1072","328","4378","595",
"1600000US0602028","Anchor Bay CDP, California","159","126","141","124","141","124","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","27","35","35","35","35","35","35","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","124","117","106","115","106","115","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","27",
