"GEO_ID","NAME","B08006_001E","B08006_001M","B08006_002E","B08006_002M","B08006_003E","B08006_003M","B08006_004E","B08006_004M","B08006_005E","B08006_005M","B08006_006E","B08006_006M","B08006_007E","B08006_007M","B08006_008E","B08006_008M","B08006_009E","B08006_009M","B08006_010E","B08006_010M","B08006_011E","B08006_011M","B08006_012E","B08006_012M","B08006_013E","B08006_013M","B08006_014E","B08006_014M","B08006_015E","B08006_015M","B08006_016E","B08006_016M","B08006_017E","B08006_017M","B08006_018E","B08006_018M","B08006_019E","B08006_019M","B08006_020E","B08006_020M","B08006_021E","B08006_021M","B08006_022E","B08006_022M","B08006_023E","B08006_023M","B08006_024E","B08006_024M","B08006_025E","B08006_025M","B08006_026E","B08006_026M","B08006_027E","B08006_027M","B08006_028E","B08006_028M","B08006_029E","B08006_029M","B08006_030E","B08006_030M","B08006_031E","B08006_031M","B08006_032E","B08006_032M","B08006_033E","B08006_033M","B08006_034E","B08006_034M","B08006_035E","B08006_035M","B08006_036E","B08006_036M","B08006_037E","B08006_037M","B08006_038E","B08006_038M","B08006_039E","B08006_039M","B08006_040E","B08006_040M","B08006_041E","B08006_041M","B08006_042E","B08006_042M","B08006_043E","B08006_043M","B08006_044E","B08006_044M","B08006_045E","B08006_045M","B08006_046E","B08006_046M","B08006_047E","B08006_047M","B08006_048E","B08006_048M","B08006_049E","B08006_049M","B08006_050E","B08006_050M","B08006_051E","B08006_051M",
"1600000US0600535","Airport CDP, California","341","158","231","101","206","96","25","27","12","18","0","13","13","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","29","41","39","51","55","198","152","130","99","117","100","13","19","0","13","0","13","13","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","29","31","39","56","143","74","101","54","89","50","12","18","12","18","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","29","12","19","12","19",
"1600000US0600562","Alameda city, California","40499","963","24161","855","21450","876","2711","420","2032","419","450","135","229","100","6215","671","2435","374","1344","260","61","49","52","59","2323","431","744","187","1300","292","725","196","7354","704","20787","816","12430","816","11167","812","1263","257","927","230","174","68","162","92","3136","425","1120","231","669","194","37","39","29","46","1281","278","523","153","630","188","490","150","3578","495","19712","838","11731","698","10283","669","1448","284","1105","272","276","113","67","46","3079","417","1315","230","675","151","24","28","23","38","1042","270","221","88","670","238","235","98","3776","454",
"1600000US0600618","Alamo CDP, California","5916","740","3916","601","3505","523","411","255","400","255","11","17","0","21","264","158","19","27","194","110","51","78","0","21","0","21","0","21","115","73","74","61","1547","330","3374","487","2336","465","2196","449","140","120","129","119","11","17","0","21","140","92","19","27","121","81","0","21","0","21","0","21","0","21","50","38","54","51","794","192","2542","349","1580","297","1309","232","271","156","271","156","0","21","0","21","124","94","0","21","73","53","51","78","0","21","0","21","0","21","65","45","20","32","753","238",
"1600000US0600674","Albany city, California","9902","425","4334","384","3705","388","629","151","515","129","59","27","55","67","2039","275","898","182","950","181","90","50","85","108","16","16","441","122","343","128","140","68","2605","364","4974","304","2276","268","2001","272","275","85","227","75","25","20","23","34","1045","194","422","104","533","143","47","34","38","55","5","8","250","89","191","82","103","54","1109","187","4928","341","2058","257","1704","246","354","97","288","86","34","20","32","34","994","192","476","142","417","117","43","32","47","54","11","13","191","71","152","102","37","29","1496","245",
"1600000US0600716","Albion CDP, California","106","90","60","86","60","86","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","16","29","34","10","19","0","13","52","55","36","50","36","50","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","16","9","19","0","13","0","13","54","47","24","38","24","38","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","20","28","10","19","0","13",
"1600000US0600786","Alderpoint CDP, California","13","20","13","20","13","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","20","13","20","13","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0600884","Alhambra city, California","40883","975","34274","999","30441","1017","3833","386","3000","348","635","167","198","77","1263","255","1169","249","62","47","22","34","10","17","0","31","134","72","947","413","515","187","3750","493","20992","856","17772","733","15970","716","1802","231","1298","190","381","127","123","56","415","125","398","123","7","13","0","31","10","17","0","31","78","56","477","346","257","102","1993","395","19891","952","16502","807","14471","822","2031","286","1702","280","254","83","75","46","848","225","771","222","55","41","22","34","0","31","0","31","56","46","470","197","258","118","1757","322",
"1600000US0600898","Alhambra Valley CDP, California","440","158","282","115","262","101","20","32","20","32","0","13","0","13","21","31","0","13","21","31","0","13","0","13","0","13","0","13","11","17","9","14","117","98","190","79","114","57","114","57","0","13","0","13","0","13","0","13","21","31","0","13","21","31","0","13","0","13","0","13","0","13","0","13","9","14","46","43","250","101","168","90","148","71","20","32","20","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","11","17","0","13","71","62",
"1600000US0600947","Aliso Viejo city, California","28733","880","22812","1050","20860","1116","1952","469","1150","273","353","207","449","288","144","88","127","86","0","31","17","19","0","31","0","31","55","42","257","104","274","117","5191","691","15020","562","11625","659","10740","697","885","250","517","173","216","144","152","73","99","81","89","79","0","31","10","15","0","31","0","31","55","42","128","68","177","73","2936","464","13713","695","11187","669","10120","670","1067","340","633","181","137","92","297","268","45","38","38","37","0","31","7","11","0","31","0","31","0","31","129","67","97","83","2255","396",
"1600000US0600982","Alleghany CDP, California","28","42","28","42","28","42","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","28","42","28","42","28","42","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0600996","Allendale CDP, California","782","252","685","222","614","211","71","51","39","37","22","29","10","17","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","97","74","376","122","330","104","294","99","36","28","21","20","5","10","10","17","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","46","52","406","150","355","136","320","132","35","32","18","17","17","26","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","51","38",
"1600000US0601010","Allensworth CDP, California","149","59","142","55","100","49","42","18","27","16","15","10","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","6","0","13","3","6","98","39","91","35","59","30","32","16","19","13","13","10","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","6","0","13","3","6","51","25","51","25","41","24","10","8","8","7","2","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0601094","Almanor CDP, California","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0601150","Alondra Park CDP, California","3917","487","2946","452","2651","466","295","140","112","78","157","109","26","41","343","181","343","181","0","19","0","19","0","19","0","19","162","208","169","126","101","85","196","97","2268","393","1640","309","1549","303","91","81","27","39","64","65","0","19","116","97","116","97","0","19","0","19","0","19","0","19","162","208","169","126","58","64","123","77","1649","282","1306","253","1102","269","204","118","85","67","93","91","26","41","227","142","227","142","0","19","0","19","0","19","0","19","0","19","0","19","43","56","73","43",
"1600000US0601164","Alpaugh CDP, California","243","88","243","88","198","89","45","30","41","30","4","7","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","186","82","186","82","168","85","18","15","18","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","57","26","57","26","30","21","27","18","23","18","4","7","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0601192","Alpine CDP, California","6952","740","6384","737","5933","692","451","158","270","134","35","52","146","99","47","59","47","59","0","21","0","21","0","21","0","21","0","21","16","24","10","14","495","170","3926","499","3684","496","3435","453","249","131","168","102","0","21","81","84","27","42","27","42","0","21","0","21","0","21","0","21","0","21","0","21","10","14","205","110","3026","424","2700","418","2498","382","202","120","102","97","35","52","65","54","20","40","20","40","0","21","0","21","0","21","0","21","0","21","16","24","0","21","290","119",
"1600000US0601228","Alpine Village CDP, California","80","55","72","52","71","52","1","2","1","2","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","10","50","47","50","47","50","47","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","30","20","22","19","21","19","1","2","1","2","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","10",
"1600000US0601276","Alta CDP, California","352","196","239","111","215","107","24","29","24","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","113","167","193","133","117","60","102","58","15","16","15","16","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","76","122","159","78","122","65","113","64","9","14","9","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","37","47",
"1600000US0601290","Altadena CDP, California","20533","1296","15839","1175","14557","1120","1282","304","950","250","129","81","203","120","724","291","415","161","113","63","33","30","163","223","0","28","154","69","354","167","317","144","3145","411","10317","792","7916","717","7190","692","726","193","550","170","52","59","124","81","383","254","121","82","72","52","33","30","157","223","0","28","144","66","163","113","179","98","1532","247","10216","730","7923","690","7367","671","556","174","400","136","77","58","79","79","341","128","294","128","41","36","0","28","6","10","0","28","10","16","191","112","138","88","1613","317",
"1600000US0601358","Alta Sierra CDP (Kern County), California","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1600000US0601360","Alta Sierra CDP (Nevada County), California","3844","609","3009","564","2740","548","269","160","251","151","0","19","18","29","0","19","0","19","0","19","0","19","0","19","0","19","0","19","54","64","70","85","711","320","1912","343","1641","339","1479","344","162","130","162","130","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","30","52","42","56","199","111","1932","432","1368","361","1261","335","107","93","89","71","0","19","18","29","0","19","0","19","0","19","0","19","0","19","0","19","0","19","24","42","28","33","512","266",
"1600000US0601416","Alto CDP, California","419","196","294","132","294","132","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","125","99","222","127","195","115","195","115","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","27","41","197","108","99","57","99","57","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","98","102",
"1600000US0601444","Alturas city, California","841","149","773","155","740","157","33","25","17","21","16","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","39","32","9","14","20","33","348","88","335","89","323","89","12","15","12","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","7","9","14","0","13","493","106","438","109","417","109","21","16","5","8","16","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","35","31","0","13","20","33",
"1600000US0601458","Alum Rock CDP, California","6147","898","5800","840","4975","759","825","245","567","163","255","162","3","7","68","67","68","67","0","21","0","21","0","21","0","21","0","21","34","34","14","22","231","127","3483","575","3273","530","2885","472","388","146","265","120","120","73","3","7","33","45","33","45","0","21","0","21","0","21","0","21","0","21","22","31","0","21","155","106","2664","482","2527","470","2090","430","437","150","302","105","135","106","0","21","35","49","35","49","0","21","0","21","0","21","0","21","0","21","12","19","14","22","76","54",
"1600000US0601514","Amador City city, California","103","63","79","42","79","42","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","24","30","53","37","45","29","45","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","13","50","31","34","19","34","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","16","18",
"1600000US0601518","Amador Pines CDP, California","264","115","198","88","198","88","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","11","59","44","118","66","73","53","73","53","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","11","38","41","146","65","125","65","125","65","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","21","23",
"1600000US0601640","American Canyon city, California","11003","444","9814","408","8468","444","1346","232","888","190","322","127","136","72","250","94","103","66","11","16","0","25","0","25","136","61","6","8","39","27","248","103","646","191","5624","346","5061","344","4368","376","693","178","460","129","169","98","64","40","107","61","29","29","0","25","0","25","0","25","78","47","6","8","30","24","116","91","304","107","5379","314","4753","284","4100","314","653","162","428","117","153","82","72","55","143","71","74","60","11","16","0","25","0","25","58","37","0","25","9","15","132","76","342","129",
"1600000US0601651","Amesti CDP, California","1345","218","1224","207","1097","199","127","72","25","23","71","51","31","34","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","9","0","13","117","84","750","173","686","164","624","143","62","46","22","22","40","42","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","9","0","13","60","46","595","190","538","189","473","197","65","43","3","6","31","27","31","34","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","57","42",
"1600000US0602000","Anaheim city, California","172148","2283","151085","2231","131594","2392","19491","1338","14644","1006","2919","549","1928","411","4147","553","3727","547","80","65","324","123","16","18","0","31","986","316","2736","409","2317","427","10877","958","93486","1671","83098","1724","73052","1845","10046","907","7315","738","1660","322","1071","277","2019","350","1746","347","34","40","223","113","16","18","0","31","832","311","1138","237","1298","312","5101","611","78662","1702","67987","1540","58542","1424","9445","719","7329","596","1259","301","857","240","2128","345","1981","340","46","53","101","66","0","31","0","31","154","68","1598","325","1019","295","5776","680",
"1600000US0602028","Anchor Bay CDP, California","160","129","134","120","134","120","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","26","39","31","28","31","28","31","28","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","129","124","103","115","103","115","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","26","39",
