"GEO_ID","NAME","B08006_001E","B08006_001M","B08006_002E","B08006_002M","B08006_003E","B08006_003M","B08006_004E","B08006_004M","B08006_005E","B08006_005M","B08006_006E","B08006_006M","B08006_007E","B08006_007M","B08006_008E","B08006_008M","B08006_009E","B08006_009M","B08006_010E","B08006_010M","B08006_011E","B08006_011M","B08006_012E","B08006_012M","B08006_013E","B08006_013M","B08006_014E","B08006_014M","B08006_015E","B08006_015M","B08006_016E","B08006_016M","B08006_017E","B08006_017M","B08006_018E","B08006_018M","B08006_019E","B08006_019M","B08006_020E","B08006_020M","B08006_021E","B08006_021M","B08006_022E","B08006_022M","B08006_023E","B08006_023M","B08006_024E","B08006_024M","B08006_025E","B08006_025M","B08006_026E","B08006_026M","B08006_027E","B08006_027M","B08006_028E","B08006_028M","B08006_029E","B08006_029M","B08006_030E","B08006_030M","B08006_031E","B08006_031M","B08006_032E","B08006_032M","B08006_033E","B08006_033M","B08006_034E","B08006_034M","B08006_035E","B08006_035M","B08006_036E","B08006_036M","B08006_037E","B08006_037M","B08006_038E","B08006_038M","B08006_039E","B08006_039M","B08006_040E","B08006_040M","B08006_041E","B08006_041M","B08006_042E","B08006_042M","B08006_043E","B08006_043M","B08006_044E","B08006_044M","B08006_045E","B08006_045M","B08006_046E","B08006_046M","B08006_047E","B08006_047M","B08006_048E","B08006_048M","B08006_049E","B08006_049M","B08006_050E","B08006_050M","B08006_051E","B08006_051M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Estimate!!Total:!!Public transportation:","Margin of Error!!Total:!!Public transportation:","Estimate!!Total:!!Public transportation:!!Bus","Margin of Error!!Total:!!Public transportation:!!Bus","Estimate!!Total:!!Public transportation:!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation:!!Subway or elevated rail","Estimate!!Total:!!Public transportation:!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation:!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation:!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation:!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation:!!Ferryboat","Margin of Error!!Total:!!Public transportation:!!Ferryboat","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, or other means","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, or other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Car, truck, or van:","Margin of Error!!Total:!!Male:!!Car, truck, or van:","Estimate!!Total:!!Male:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Male:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Estimate!!Total:!!Male:!!Public transportation:","Margin of Error!!Total:!!Male:!!Public transportation:","Estimate!!Total:!!Male:!!Public transportation:!!Bus","Margin of Error!!Total:!!Male:!!Public transportation:!!Bus","Estimate!!Total:!!Male:!!Public transportation:!!Subway or elevated rail","Margin of Error!!Total:!!Male:!!Public transportation:!!Subway or elevated rail","Estimate!!Total:!!Male:!!Public transportation:!!Long-distance train or commuter rail","Margin of Error!!Total:!!Male:!!Public transportation:!!Long-distance train or commuter rail","Estimate!!Total:!!Male:!!Public transportation:!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Male:!!Public transportation:!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Male:!!Public transportation:!!Ferryboat","Margin of Error!!Total:!!Male:!!Public transportation:!!Ferryboat","Estimate!!Total:!!Male:!!Bicycle","Margin of Error!!Total:!!Male:!!Bicycle","Estimate!!Total:!!Male:!!Walked","Margin of Error!!Total:!!Male:!!Walked","Estimate!!Total:!!Male:!!Taxi or ride-hailing services, motorcycle, or other means","Margin of Error!!Total:!!Male:!!Taxi or ride-hailing services, motorcycle, or other means","Estimate!!Total:!!Male:!!Worked from home","Margin of Error!!Total:!!Male:!!Worked from home","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Car, truck, or van:","Margin of Error!!Total:!!Female:!!Car, truck, or van:","Estimate!!Total:!!Female:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Female:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Estimate!!Total:!!Female:!!Public transportation:","Margin of Error!!Total:!!Female:!!Public transportation:","Estimate!!Total:!!Female:!!Public transportation:!!Bus","Margin of Error!!Total:!!Female:!!Public transportation:!!Bus","Estimate!!Total:!!Female:!!Public transportation:!!Subway or elevated rail","Margin of Error!!Total:!!Female:!!Public transportation:!!Subway or elevated rail","Estimate!!Total:!!Female:!!Public transportation:!!Long-distance train or commuter rail","Margin of Error!!Total:!!Female:!!Public transportation:!!Long-distance train or commuter rail","Estimate!!Total:!!Female:!!Public transportation:!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Female:!!Public transportation:!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Female:!!Public transportation:!!Ferryboat","Margin of Error!!Total:!!Female:!!Public transportation:!!Ferryboat","Estimate!!Total:!!Female:!!Bicycle","Margin of Error!!Total:!!Female:!!Bicycle","Estimate!!Total:!!Female:!!Walked","Margin of Error!!Total:!!Female:!!Walked","Estimate!!Total:!!Female:!!Taxi or ride-hailing services, motorcycle, or other means","Margin of Error!!Total:!!Female:!!Taxi or ride-hailing services, motorcycle, or other means","Estimate!!Total:!!Female:!!Worked from home","Margin of Error!!Total:!!Female:!!Worked from home",
"1600000US0600135","Acalanes Ridge CDP, California","436","161","205","89","205","89","0","14","0","14","0","14","0","14","14","23","0","14","14","23","0","14","0","14","0","14","0","14","52","58","6","11","159","83","192","73","93","52","93","52","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","11","93","61","244","107","112","73","112","73","0","14","0","14","0","14","0","14","14","23","0","14","14","23","0","14","0","14","0","14","0","14","52","58","0","14","66","48",
"1600000US0600156","Acampo CDP, California","110","126","110","126","110","126","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","42","67","42","67","42","67","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","68","105","68","105","68","105","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0600212","Acton CDP, California","3407","392","2588","373","2313","384","275","144","177","103","41","40","57","67","39","60","39","60","0","19","0","19","0","19","0","19","0","19","0","19","95","85","685","194","2050","280","1600","285","1475","294","125","76","50","39","18","25","57","67","39","60","39","60","0","19","0","19","0","19","0","19","0","19","0","19","69","74","342","128","1357","236","988","197","838","198","150","100","127","91","23","27","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","26","42","343","132",
"1600000US0600296","Adelanto city, California","12789","756","11357","761","9657","633","1700","427","873","268","480","255","347","208","64","102","64","102","0","29","0","29","0","29","0","29","0","29","57","56","288","145","1023","282","7004","600","6482","563","5457","549","1025","249","580","193","396","206","49","76","0","29","0","29","0","29","0","29","0","29","0","29","0","29","33","41","172","119","317","127","5785","562","4875","565","4200","530","675","271","293","136","84","77","298","193","64","102","64","102","0","29","0","29","0","29","0","29","0","29","24","38","116","75","706","247",
"1600000US0600310","Adin CDP, California","68","58","36","38","36","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","15","21","29","0","14","22","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","15","11","15","0","14","46","40","36","38","36","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","15","0","14",
"1600000US0600394","Agoura Hills city, California","9327","558","6286","576","6077","525","209","127","82","80","39","36","88","82","0","21","0","21","0","21","0","21","0","21","0","21","0","21","49","71","155","114","2837","474","4672","391","3190","426","3122","408","68","63","55","55","0","21","13","19","0","21","0","21","0","21","0","21","0","21","0","21","0","21","17","32","76","66","1389","303","4655","368","3096","351","2955","330","141","99","27","37","39","36","75","78","0","21","0","21","0","21","0","21","0","21","0","21","0","21","32","43","79","98","1448","288",
"1600000US0600450","Agua Dulce CDP, California","1372","246","1030","209","962","198","68","48","32","51","8","11","28","39","3","7","0","14","0","14","0","14","3","7","0","14","0","14","70","85","28","33","241","106","679","146","533","143","521","137","12","18","12","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","32","43","12","21","102","68","693","153","497","111","441","105","56","40","20","35","8","11","28","39","3","7","0","14","0","14","0","14","3","7","0","14","0","14","38","43","16","25","139","68",
"1600000US0600464","Aguanga CDP, California","243","150","165","131","143","113","22","34","22","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","19","0","14","72","60","209","143","137","122","115","110","22","34","22","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","19","0","14","66","58","34","32","28","29","28","29","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","11",
"1600000US0600478","Ahwahnee CDP, California","420","169","201","108","172","105","29","35","11","26","0","14","18","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14","60","92","40","63","119","70","199","95","112","64","89","52","23","27","5","12","0","14","18","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","40","63","47","37","221","132","89","89","83","87","6","14","6","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","60","92","0","14","72","40",
"1600000US0600535","Airport CDP, California","335","240","307","239","272","235","35","45","11","19","24","41","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","29","12","34","143","98","131","97","118","95","13","22","0","14","13","22","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","20","6","18","192","148","176","147","154","145","22","27","11","19","11","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","18","6","16",
"1600000US0600562","Alameda city, California","38253","973","19536","1001","16909","917","2627","481","1992","472","393","164","242","141","3828","476","1317","241","657","198","58","33","75","76","1721","383","865","245","1187","317","345","122","12492","895","19281","705","9880","725","8631","684","1249","263","919","248","165","89","165","120","2089","338","755","178","241","108","23","24","53","66","1017","257","625","184","461","181","206","79","6020","559","18972","750","9656","633","8278","657","1378","349","1073","322","228","119","77","61","1739","292","562","159","416","147","35","25","22","36","704","223","240","169","726","217","139","88","6472","540",
"1600000US0600618","Alamo CDP, California","6295","814","3916","611","3406","538","510","271","483","268","0","21","27","28","145","97","0","21","85","67","60","75","0","21","0","21","19","21","142","74","93","80","1980","387","3742","491","2344","446","2129","422","215","133","193","128","0","21","22","28","74","53","0","21","61","52","13","20","0","21","0","21","19","21","88","59","80","74","1137","211","2553","451","1572","364","1277","326","295","166","290","165","0","21","5","9","71","77","0","21","24","26","47","72","0","21","0","21","0","21","54","38","13","21","843","275",
"1600000US0600674","Albany city, California","9951","380","3944","335","3633","337","311","98","298","98","6","8","7","11","1147","157","582","123","458","110","74","39","29","30","4","7","391","103","620","219","71","38","3778","370","4954","353","1988","265","1825","263","163","73","160","73","3","4","0","21","639","120","347","92","201","78","62","37","29","30","0","21","245","84","247","224","39","27","1796","268","4997","358","1956","222","1808","225","148","62","138","61","3","4","7","11","508","99","235","68","257","73","12","11","0","21","4","7","146","67","373","174","32","21","1982","250",
"1600000US0600716","Albion CDP, California","117","103","32","42","32","42","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","22","0","14","72","86","104","99","32","42","32","42","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","72","86","13","22","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","22","0","14","0","14",
"1600000US0600786","Alderpoint CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0600884","Alhambra city, California","40602","912","32092","1036","28179","1047","3913","564","2578","430","699","187","636","318","836","224","734","217","70","46","32","33","0","32","0","32","126","82","921","378","762","327","5865","622","21544","707","17003","694","15154","703","1849","316","1104","223","406","125","339","194","323","126","281","124","31","32","11","17","0","32","0","32","84","66","556","320","412","169","3166","408","19058","793","15089","770","13025","776","2064","334","1474","277","293","117","297","147","513","167","453","165","39","31","21","26","0","32","0","32","42","47","365","194","350","184","2699","387",
"1600000US0600898","Alhambra Valley CDP, California","313","164","132","94","132","94","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","181","123","134","84","74","57","74","57","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","60","59","179","94","58","49","58","49","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","121","82",
"1600000US0600947","Aliso Viejo city, California","28362","768","20209","942","17991","921","2218","480","1566","315","326","215","326","286","87","77","51","42","0","32","36","53","0","32","0","32","83","62","348","177","265","124","7370","752","14479","597","10181","672","9128","646","1053","272","713","202","227","154","113","115","62","71","31","34","0","32","31","53","0","32","0","32","60","56","143","105","129","70","3904","543","13883","828","10028","803","8863","813","1165","351","853","231","99","89","213","242","25","28","20","25","0","32","5","9","0","32","0","32","23","29","205","147","136","101","3466","410",
"1600000US0600982","Alleghany CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0600996","Allendale CDP, California","656","250","615","229","587","205","28","53","9","40","19","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","41","53","348","124","307","106","302","100","5","19","5","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","41","53","308","145","308","145","285","131","23","39","4","22","19","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0601010","Allensworth CDP, California","143","62","141","62","96","43","45","36","19","19","21","28","5","8","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","3","0","14","0","14","80","41","80","41","55","28","25","23","8","10","15","20","2","3","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","63","27","61","27","41","22","20","15","11","10","6","8","3","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","3","0","14","0","14",
"1600000US0601094","Almanor CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0601150","Alondra Park CDP, California","4192","423","3414","366","2816","390","598","237","388","230","97","75","113","84","263","154","263","154","0","19","0","19","0","19","0","19","34","48","45","52","147","90","289","118","2104","266","1716","220","1500","248","216","109","145","91","64","63","7","15","82","70","82","70","0","19","0","19","0","19","0","19","34","48","38","48","91","76","143","79","2088","327","1698","305","1316","273","382","171","243","163","33","42","106","80","181","116","181","116","0","19","0","19","0","19","0","19","0","19","7","13","56","48","146","67",
"1600000US0601164","Alpaugh CDP, California","264","116","250","113","207","102","43","30","37","25","0","14","6","9","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","15","0","14","0","14","188","92","182","90","164","90","18","21","12","13","0","14","6","9","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","9","0","14","0","14","76","44","68","43","43","31","25","22","25","22","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","8","12","0","14","0","14",
"1600000US0601192","Alpine CDP, California","6489","788","5253","800","4897","768","356","203","248","191","60","57","48","52","26","60","26","60","0","21","0","21","0","21","0","21","0","21","50","74","115","101","1045","403","3396","492","2928","519","2778","526","150","110","123","102","0","21","27","31","26","60","26","60","0","21","0","21","0","21","0","21","0","21","25","37","115","101","302","150","3093","532","2325","486","2119","456","206","144","125","128","60","57","21","25","0","21","0","21","0","21","0","21","0","21","0","21","0","21","25","37","0","21","743","381",
"1600000US0601228","Alpine Village CDP, California","108","62","90","56","89","56","1","2","1","2","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","18","20","55","46","51","46","51","46","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","5","53","36","39","30","38","30","1","2","1","2","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","16",
"1600000US0601276","Alta CDP, California","330","195","203","110","200","109","3","5","3","5","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","127","165","202","131","114","58","111","58","3","5","3","5","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","88","120","128","79","89","66","89","66","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","39","46",
"1600000US0601290","Altadena CDP, California","20252","1129","13922","1036","12626","982","1296","300","1013","295","213","92","70","61","310","243","132","81","27","41","3","6","148","222","0","29","118","81","144","87","617","283","5141","618","10055","679","6910","519","6131","498","779","236","607","221","121","79","51","48","231","224","66","49","14","21","3","6","148","222","0","29","118","81","33","38","333","219","2430","395","10197","750","7012","716","6495","712","517","165","406","153","92","59","19","22","79","54","66","58","13","20","0","29","0","29","0","29","0","29","111","85","284","182","2711","377",
"1600000US0601358","Alta Sierra CDP (Kern County), California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0601360","Alta Sierra CDP (Nevada County), California","3317","531","2353","433","2099","415","254","162","147","107","43","54","64","88","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","41","41","923","425","1459","264","1083","259","965","250","118","97","118","97","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","13","21","363","192","1858","398","1270","294","1134","279","136","129","29","48","43","54","64","88","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","28","33","560","287",
"1600000US0601416","Alto CDP, California","633","347","524","265","524","265","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","109","121","300","206","233","143","233","143","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","67","102","333","168","291","156","291","156","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","42","66",
"1600000US0601444","Alturas city, California","1027","165","789","152","662","150","127","90","111","88","11","20","5","15","0","14","0","14","0","14","0","14","0","14","0","14","0","14","157","104","9","16","72","54","403","115","299","90","262","92","37","32","32","29","0","14","5","15","0","14","0","14","0","14","0","14","0","14","0","14","0","14","82","57","9","16","13","17","624","115","490","124","400","121","90","64","79","62","11","20","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","75","62","0","14","59","52",
"1600000US0601458","Alum Rock CDP, California","5186","704","4523","693","3936","670","587","169","391","131","106","84","90","66","26","25","16","19","0","21","0","21","10","16","0","21","0","21","104","86","133","122","400","144","3048","445","2647","411","2344","392","303","114","217","102","45","45","41","37","0","21","0","21","0","21","0","21","0","21","0","21","0","21","43","46","90","121","268","111","2138","418","1876","417","1592","400","284","122","174","102","61","71","49","33","26","25","16","19","0","21","0","21","10","16","0","21","0","21","61","46","43","39","132","77",
"1600000US0601514","Amador City city, California","98","62","63","37","60","36","3","5","3","5","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","3","0","14","34","30","54","34","41","26","38","25","3","5","3","5","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","15","44","33","22","17","22","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","3","0","14","21","22",
"1600000US0601518","Amador Pines CDP, California","280","147","227","131","227","131","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","53","37","127","88","117","89","117","89","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","16","153","90","110","76","110","76","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","43","35",
"1600000US0601640","American Canyon city, California","10543","436","8871","424","7881","445","990","205","575","145","201","109","214","98","189","87","119","81","0","25","0","25","0","25","70","43","0","25","82","60","168","103","1233","212","5212","377","4370","371","3839","365","531","136","365","127","89","55","77","39","50","36","47","36","0","25","0","25","0","25","3","6","0","25","66","52","127","103","599","132","5331","367","4501","349","4042","349","459","147","210","88","112","93","137","76","139","79","72","70","0","25","0","25","0","25","67","42","0","25","16","25","41","29","634","156",
"1600000US0601651","Amesti CDP, California","1207","217","1023","211","914","200","109","73","6","10","55","48","48","40","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","22","28","162","101","700","188","623","190","588","169","35","44","0","14","35","44","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","12","70","50","507","104","400","80","326","73","74","50","6","10","20","24","48","40","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","25","92","58",
"1600000US0602000","Anaheim city, California","171035","2468","142262","2464","122701","2646","19561","1530","13437","1061","3599","670","2525","514","3068","527","2664","461","51","58","332","172","8","14","13","18","919","420","2897","444","2912","579","18977","1175","92352","1989","78318","1854","68041","2021","10277","1009","6950","789","1833","435","1494","341","1452","352","1303","316","29","37","112","105","8","14","0","32","825","415","1523","281","1429","383","8805","702","78683","1804","63944","1771","54660","1774","9284","875","6487","643","1766","400","1031","284","1616","356","1361","324","22","37","220","133","0","32","13","18","94","69","1374","311","1483","375","10172","841",
"1600000US0602028","Anchor Bay CDP, California","284","250","265","247","256","247","9","14","9","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","28","0","14","0","14","101","126","101","126","101","126","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","183","154","164","149","155","148","9","14","9","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","28","0","14","0","14",
"1600000US0602042","Anderson city, California","4200","372","3481","457","2925","406","556","207","455","184","91","67","10","15","6","11","6","11","0","21","0","21","0","21","0","21","73","67","21","32","135","89","484","196","2211","258","1772","276","1552","271","220","106","204","107","16","30","0","21","0","21","0","21","0","21","0","21","0","21","0","21","60","61","0","21","116","83","263","122","1989","290","1709","309","1373","263","336","153","251","152","75","65","10","15","6","11","6","11","0","21","0","21","0","21","0","21","13","21","21","32","19","31","221","117",
"1600000US0602112","Angels city, California","1293","263","899","287","899","287","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","175","116","30","37","189","113","550","146","397","146","397","146","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","80","92","30","37","43","46","743","196","502","218","502","218","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","95","92","0","14","146","102",
"1600000US0602168","Angwin CDP, California","1546","224","1099","200","959","184","140","69","104","53","6","9","30","32","15","21","15","21","0","14","0","14","0","14","0","14","7","15","175","56","13","14","237","94","744","147","547","119","496","113","51","43","21","23","0","14","30","32","0","14","0","14","0","14","0","14","0","14","0","14","0","14","58","45","5","8","134","86","802","170","552","140","463","131","89","43","83","42","6","9","0","14","15","21","15","21","0","14","0","14","0","14","0","14","7","15","117","51","8","11","103","50",
"1600000US0602210","Antelope CDP, California","21610","1382","16773","1320","14587","1214","2186","542","1584","452","228","145","374","220","146","93","65","56","0","29","48","62","33","34","0","29","68","70","260","140","657","339","3706","566","11357","926","9123","878","7990","803","1133","359","805","313","119","105","209","140","103","86","42","49","0","29","39","62","22","30","0","29","36","56","216","134","270","177","1609","320","10253","809","7650","731","6597","696","1053","273","779","231","109","55","165","117","43","41","23","32","0","29","9","17","11","18","0","29","32","36","44","39","387","234","2097","392",
